id,modes.mode,grp,active,artemisId,make,manufacturerDate,productModel,modelNumber,seatType,heightRange,weightRange,minHeight,maxHeight,minWeight,maxWeight,picture,complaintsCount,recallsCount,investigationsCount,manufacturerCommunicationsCount,modes.count,modes.recommendedAge,modes.harnessType,modes.modeWeight,modes.weightHeightRange,modes.minUsingSeatBelts,modes.maxUsingSeatBelts,modes.minUsingLowerAnchors,modes.maxUsingLowerAnchors,modes.maxUsingLowerAnchorsFinal,modes.minChildHeight,modes.maxChildHeight,modes.maxChildHeightFinal,modes.maxChildWeightFinal,modes.ratings.label,modes.ratings.notes,geom.score,EvaluationLabels,EvaluationOfInstructions,OverallRating,SecuringChild,VehicleInstallationFeatures
137822,Forward-Facing,275,FALSE,,Nuna,2019-08-26,EXEC,CS09300CVR,All-in-One,"Up to 57.0""",4.0lbs - 120.0lbs,0,57,4,120,https://static.nhtsa.gov/images/childseats/Nuna_Exec.jpg,0,0,0,0,3,FALSE,5-pt,26.4,"25lb - 65lb / up to 49""",25,65,25,38.6,40,0,49,57,120,Rating Name,"The chest clip is not labeled to show where it should be placed relative to the child's chest. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. The belt path is labeled, but the labels may not be obvious to the caregiver. There are no labels showing how to prepare LATCH attachments for use, and the labels do not remind the user to tighten the LATCH strap.
The user may need to move the seat padding in order to route the LATCH belt or seat belt. Interference is possible between the vehicle seat belt or LATCH belt and a car seat component. There is no feedback device to help the caregiver install the car seat at the proper angle. LATCH attachments have buttons to depress for removal.The lower anchor storage area may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the car seat is installed in this mode. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Supplemental sizing information is missing from the manual. Instructions for determining seat belt types are present but are incomplete.
The chest clip is not labeled to show where it should be placed relative to the child's chest. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. The belt path is labeled, but the labels may not be obvious to the caregiver. There are no labels showing how to prepare LATCH attachments for use, and the labels do not remind the user to tighten the LATCH strap. There are no labels detailing the use of the top tether strap.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference is possible between a seat component and the seat belt or LATCH belt when routing for installation. LATCH attachments have buttons to depress for removal. The lower anchor and/or tether strap storage area may be overlooked.
The instruction manual storage location may be difficult to find. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Supplemental sizing information is missing from the manual. The tether is not labeled in the illustrations depicting acceptable modes of installation. Instructions for determining seat belt types are present but are incomplete.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use.
Supplemental sizing information is missing from the labels. The belt path is labeled, but the labels may not be obvious to the caregiver. There is no warning against using a lap-only belt on the labels.
The instruction manual storage location may be difficult to find. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Supplemental sizing information is missing from the manual. There is no warning against using a lap-only belt in the belt routing section of the manual.",2.50032137245595,1,3,3,4,3
137822,Rear-Facing,274,FALSE,,Nuna,2019-08-26,EXEC,CS09300CVR,All-in-One,"Up to 57.0""",4.0lbs - 120.0lbs,0,57,4,120,https://static.nhtsa.gov/images/childseats/Nuna_Exec.jpg,0,0,0,0,3,FALSE,5-pt,27.1,"4lb - 50lb / up to 49""",4,50,4,37.9,38,0,49,57,120,Rating Name,"The chest clip is not labeled to show where it should be placed relative to the child's chest. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. The belt path is labeled, but the labels may not be obvious to the caregiver. There are no labels showing how to prepare LATCH attachments for use, and the labels do not remind the user to tighten the LATCH strap.
The user may need to move the seat padding in order to route the LATCH belt or seat belt. Interference is possible between the vehicle seat belt or LATCH belt and a car seat component. There is no feedback device to help the caregiver install the car seat at the proper angle. LATCH attachments have buttons to depress for removal.The lower anchor storage area may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the car seat is installed in this mode. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Supplemental sizing information is missing from the manual. Instructions for determining seat belt types are present but are incomplete.
The chest clip is not labeled to show where it should be placed relative to the child's chest. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. The belt path is labeled, but the labels may not be obvious to the caregiver. There are no labels showing how to prepare LATCH attachments for use, and the labels do not remind the user to tighten the LATCH strap. There are no labels detailing the use of the top tether strap.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference is possible between a seat component and the seat belt or LATCH belt when routing for installation. LATCH attachments have buttons to depress for removal. The lower anchor and/or tether strap storage area may be overlooked.
The instruction manual storage location may be difficult to find. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Supplemental sizing information is missing from the manual. The tether is not labeled in the illustrations depicting acceptable modes of installation. Instructions for determining seat belt types are present but are incomplete.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use.
Supplemental sizing information is missing from the labels. The belt path is labeled, but the labels may not be obvious to the caregiver. There is no warning against using a lap-only belt on the labels.
The instruction manual storage location may be difficult to find. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Supplemental sizing information is missing from the manual. There is no warning against using a lap-only belt in the belt routing section of the manual.",2.50032137245595,2,4,3,4,1
137682,Booster,325,FALSE,,Safety 1st,2021-05-25,Grand 2-in-1,BC149-EZA,Combination,"32.0"" - 57.0""",30.0lbs - 120.0lbs,32,57,30,120,https://static.nhtsa.gov/images/childseats/Safety_1st_Grand_2in1.jpg,0,0,0,0,2,FALSE,Highback,8.2,"40lb - 120lb / 43"" - 57""",40,120,40,56.8,-3,43,57,57,120,Rating Name,"A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the harness must be rethreaded into the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. There is no indication of correct harness height relative to the child on the labels. Labels do not explain the use of LATCH.
Interference is possible between a seat component and the seat belt when routing for installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location(s) for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. Lap-belt-only usage instructions are not given separately in the belt routing section.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the harness must be completely removed from the seat.
Supplemental sizing information is missing from the labels. In the diagram showing methods of installation for this mode of use, the car seat is not depicted in a vehicle seat. The seat belt path is not completely labeled.
The shoulder belt positioning device requires the use of two hands, but the action of positioning is simple. The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat.",2.40523492075426,1,5,2,2,1
137682,Forward-Facing,324,FALSE,,Safety 1st,2021-05-25,Grand 2-in-1,BC149-EZA,Combination,"32.0"" - 57.0""",30.0lbs - 120.0lbs,32,57,30,120,https://static.nhtsa.gov/images/childseats/Safety_1st_Grand_2in1.jpg,0,0,0,0,2,FALSE,5-pt,8.7,"30lb - 65lb / 32"" - 49""",30,65,30,56.3,60,32,49,57,120,Rating Name,"A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the harness must be rethreaded into the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. There is no indication of correct harness height relative to the child on the labels. Labels do not explain the use of LATCH.
Interference is possible between a seat component and the seat belt when routing for installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location(s) for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. Lap-belt-only usage instructions are not given separately in the belt routing section.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the harness must be completely removed from the seat.
Supplemental sizing information is missing from the labels. In the diagram showing methods of installation for this mode of use, the car seat is not depicted in a vehicle seat. The seat belt path is not completely labeled.
The shoulder belt positioning device requires the use of two hands, but the action of positioning is simple. The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat.",2.40523492075426,3,4,3,3,3
137792,Booster,306,FALSE,,Safety 1st,2019-07-31,Grow and Go Sprint,CC226-FBN,All-in-One,"19.0"" - 52.0""",5.0lbs - 100.0lbs,19,52,5,100,https://static.nhtsa.gov/images/childseats/Safety_1st_Grow_and_Go_Sprint_3-in-1_webview.jpg,0,0,0,0,3,FALSE,Highback,14.8,"40lb - 100lb / 43"" - 52""",40,100,40,50.2,-3,43,52,52,100,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. A headrest or body pillow blocks one or more harness slots. The harness must be rethreaded to adjust for the child's growth as well as for cleaning if it is in the lowest harness height. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the buckle must be reinstalled.
Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The belt routing path is only labeled on one side of the car seat. The labels do not explain how to use LATCH in detail.
Interference is possible between the vehicle seat belt or LATCH belt and harness. There are fewer than three levels of recline for this mode of use. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. There is a line printed on the seat that must be leveled to ground. The storage locations for the LATCH belt are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find. No complete illustration of a child in the car seat is shown next to height/weight information.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness buckle must be rethreaded into the seat.
Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH or the tether strap in detail.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference is possible between the vehicle seat belt or LATCH belt and harness. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.
When converting to booster mode, there are multiple steps that the user will need to refer to in the user manual.
Supplemental sizing information is missing from the labels. The seat belt path is not completely labeled.
The shoulder belt could possibly slip out of the shoulder belt guide accidentally.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",2.34012064966761,3,4,3,2,4
137792,Forward-Facing,305,FALSE,,Safety 1st,2019-07-31,Grow and Go Sprint,CC226-FBN,All-in-One,"19.0"" - 52.0""",5.0lbs - 100.0lbs,19,52,5,100,https://static.nhtsa.gov/images/childseats/Safety_1st_Grow_and_Go_Sprint_3-in-1_webview.jpg,0,0,0,0,3,FALSE,5-pt,15.4,"22lb - 65lb / 29"" - 49""",22,65,22,49.6,50,29,49,52,100,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. A headrest or body pillow blocks one or more harness slots. The harness must be rethreaded to adjust for the child's growth as well as for cleaning if it is in the lowest harness height. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the buckle must be reinstalled.
Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The belt routing path is only labeled on one side of the car seat. The labels do not explain how to use LATCH in detail.
Interference is possible between the vehicle seat belt or LATCH belt and harness. There are fewer than three levels of recline for this mode of use. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. There is a line printed on the seat that must be leveled to ground. The storage locations for the LATCH belt are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find. No complete illustration of a child in the car seat is shown next to height/weight information.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness buckle must be rethreaded into the seat.
Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH or the tether strap in detail.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference is possible between the vehicle seat belt or LATCH belt and harness. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.
When converting to booster mode, there are multiple steps that the user will need to refer to in the user manual.
Supplemental sizing information is missing from the labels. The seat belt path is not completely labeled.
The shoulder belt could possibly slip out of the shoulder belt guide accidentally.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",2.34012064966761,1,4,3,5,1
137792,Rear-Facing,304,FALSE,,Safety 1st,2019-07-31,Grow and Go Sprint,CC226-FBN,All-in-One,"19.0"" - 52.0""",5.0lbs - 100.0lbs,19,52,5,100,https://static.nhtsa.gov/images/childseats/Safety_1st_Grow_and_Go_Sprint_3-in-1_webview.jpg,0,0,0,0,3,FALSE,5-pt,15.5,"5lb - 40lb / 19"" - 40""",5,40,5,49.5,40,19,40,52,100,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. A headrest or body pillow blocks one or more harness slots. The harness must be rethreaded to adjust for the child's growth as well as for cleaning if it is in the lowest harness height. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the buckle must be reinstalled.
Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The belt routing path is only labeled on one side of the car seat. The labels do not explain how to use LATCH in detail.
Interference is possible between the vehicle seat belt or LATCH belt and harness. There are fewer than three levels of recline for this mode of use. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. There is a line printed on the seat that must be leveled to ground. The storage locations for the LATCH belt are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find. No complete illustration of a child in the car seat is shown next to height/weight information.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness buckle must be rethreaded into the seat.
Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH or the tether strap in detail.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference is possible between the vehicle seat belt or LATCH belt and harness. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.
When converting to booster mode, there are multiple steps that the user will need to refer to in the user manual.
Supplemental sizing information is missing from the labels. The seat belt path is not completely labeled.
The shoulder belt could possibly slip out of the shoulder belt guide accidentally.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",2.34012064966761,1,5,2,2,1
137823,Forward-Facing,311,FALSE,,Safety 1st,2021-06-04,Jive 2-in-1,CC267-DWV,Convertible,"19.0"" - 49.0""",5.0lbs - 65.0lbs,19,49,5,65,https://static.nhtsa.gov/images/childseats/Safety_1st_Jive.jpg,0,0,0,0,2,FALSE,5-pt,10.7,"22lb - 65lb / 29"" - 49""",22,65,22,54.3,55,29,49,49,65,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. There is no indication of correct harness height relative to the child on the labels. Labels do not explain the use of LATCH.
Interference is possible between a seat component and the seat belt when routing for installation. There are fewer than three levels of recline for this mode of use. There is a line printed on the seat that must be leveled to ground. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt is not obvious and may be overlooked.
The owner's manual was not attached to the car seat when it was removed from its packaging. The owner's manual storage location may be difficult to find. No complete illustration of a child in the car seat is shown next to height/weight information.
A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. There is no indication of correct harness height relative to the child on the labels. The seat belt path is only labeled in contrasting text on one side. Labels do not explain the use of LATCH.
Interference is possible between a seat component and the seat belt when routing for installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location(s) for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. Lap-belt-only usage instructions are not given separately in the belt routing section.",2.28545474244771,2,3,3,3,3
137823,Rear-Facing,310,FALSE,,Safety 1st,2021-06-04,Jive 2-in-1,CC267-DWV,Convertible,"19.0"" - 49.0""",5.0lbs - 65.0lbs,19,49,5,65,https://static.nhtsa.gov/images/childseats/Safety_1st_Jive.jpg,0,0,0,0,2,FALSE,5-pt,11,"5lb - 40lb / 19"" - 40""",5,40,5,54,40,19,40,49,65,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. There is no indication of correct harness height relative to the child on the labels. Labels do not explain the use of LATCH.
Interference is possible between a seat component and the seat belt when routing for installation. There are fewer than three levels of recline for this mode of use. There is a line printed on the seat that must be leveled to ground. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt is not obvious and may be overlooked.
The owner's manual was not attached to the car seat when it was removed from its packaging. The owner's manual storage location may be difficult to find. No complete illustration of a child in the car seat is shown next to height/weight information.
A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the flexible LATCH belt must be rerouted. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. There is no indication of correct harness height relative to the child on the labels. The seat belt path is only labeled in contrasting text on one side. Labels do not explain the use of LATCH.
Interference is possible between a seat component and the seat belt when routing for installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location(s) for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. Lap-belt-only usage instructions are not given separately in the belt routing section.",2.28545474244771,2,3,2,2,1
137694,Booster,134,FALSE,,Diono,2016-08-29,Monterey,15000,Booster,"38.0"" - 63.0""",40.0lbs - 120.0lbs,38,63,40,120,https://static.nhtsa.gov/images/childseats/Diono Monterey 2017.jpg,0,0,0,0,1,FALSE,Highback/No Back,15.2,"40lb - 120lb / 38"" - 63""",40,120,-3,49.8,-3,38,63,63,120,Rating Name,"The seat was not fully assembled for the smallest occupant when removed from the packaging. There are no illustrations on the car seat to show how to convert the seat from highback to no back mode.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is given in text only on the labels (not illustrated). The belt routing path is not completely labeled. The belt routing path is not completely labeled. The warning on the label does not explicitly state that a lap-only belt may not be used, and it is written in text only (not illustrated).
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. No full picture exists of a properly restrained child next to sizing information in the owner's manual. No supplemental sizing information beyond the minimum/maximum heights/weights is given in the owner's manual. The warning that the safest place for children is the rear seat is contained in a bulleted list and is not illustrated. There is no warning against using a lap-only belt in the belt routing section of the manual.",2.26793315526605,1,4,3,1,5
137814,Booster,121,FALSE,,Diono,2021-02-23,Radian 3QX,50321-NA-01,All-in-One,"18.0"" - 57.0""",4.0lbs - 120.0lbs,18,57,4,120,https://static.nhtsa.gov/images/childseats/Diono_Radian_3QX.jpg,0,0,0,0,3,FALSE,Highback,26.4,"40lb - 120lb / 40"" - 57""",40,120,40,38.6,-3,40,57,57,120,Rating Name,"The seat was not set for the smallest occupant and was not fully assembled when removed from the packaging. Harness slots in the pad and in the shell are misaligned or small. The harness must be rethreaded to adjust for the child's growth as well as after cleaning the seat padding. When converting to this mode of use, there are multiple complicated steps to follow that must be followed in the manual. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness must be rethreaded into the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH in detail.
Interference is possible between the vehicle seat belt or LATCH belt and a seat component. There is no angle feedback device on the seat to help a caregiver properly adjust the angle of installation. There are fewer than three levels of recline for this mode of use.
No complete illustration of a child in the car seat is shown next to height/weight information. Instructions for determining seat belt types are present but are incomplete.
Harness slots in the pad and in the shell are misaligned or small. The harness must be rethreaded to adjust for the child's growth as well as after cleaning the seat padding. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness must be rethreaded into the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. The tether is not labeled in the diagrams showing overviews of the different methods of installation. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH and the tether strap in detail.
Interference is possible between the vehicle seat belt or LATCH belt and a seat component.
The instruction manual storage location cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. The tether is not labeled in the illustrations depicting acceptable modes of installation. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings. Instructions for determining seat belt types are present but are incomplete.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the harness must be completely removed from the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. Methods of installing this seat in this mode of use are not depicted on the labels. The seat belt path is not completely labeled. The warning against using a lap-only belt is given in text only (not illustrated).
The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location cannot be accessed while the child is secured in the seat.  No complete illustration of a child in the car seat is shown next to height/weight information. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",2.23629581642223,1,3,1,1,3
137814,Forward-Facing,120,FALSE,,Diono,2021-02-23,Radian 3QX,50321-NA-01,All-in-One,"18.0"" - 57.0""",4.0lbs - 120.0lbs,18,57,4,120,https://static.nhtsa.gov/images/childseats/Diono_Radian_3QX.jpg,0,0,0,0,3,FALSE,5-pt,26.9,"22lb - 65lb / 30"" - 57""",22,65,22,38.1,40,30,57,57,120,Rating Name,"The seat was not set for the smallest occupant and was not fully assembled when removed from the packaging. Harness slots in the pad and in the shell are misaligned or small. The harness must be rethreaded to adjust for the child's growth as well as after cleaning the seat padding. When converting to this mode of use, there are multiple complicated steps to follow that must be followed in the manual. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness must be rethreaded into the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH in detail.
Interference is possible between the vehicle seat belt or LATCH belt and a seat component. There is no angle feedback device on the seat to help a caregiver properly adjust the angle of installation. There are fewer than three levels of recline for this mode of use.
No complete illustration of a child in the car seat is shown next to height/weight information. Instructions for determining seat belt types are present but are incomplete.
Harness slots in the pad and in the shell are misaligned or small. The harness must be rethreaded to adjust for the child's growth as well as after cleaning the seat padding. When converting to this mode of use, the LATCH belt must be rerouted through the belt path. When converting to this mode of use after using as a booster for an older child, the harness must be rethreaded into the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. The tether is not labeled in the diagrams showing overviews of the different methods of installation. No indication of correct harness height relative to the child is given on the labels. The labels do not explain how to use LATCH and the tether strap in detail.
Interference is possible between the vehicle seat belt or LATCH belt and a seat component.
The instruction manual storage location cannot be accessed while the child is secured in the seat. No complete illustration of a child in the car seat is shown next to height/weight information. The tether is not labeled in the illustrations depicting acceptable modes of installation. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings. Instructions for determining seat belt types are present but are incomplete.
There are no illustrations given on the car seat to show conversion to this mode from another mode of use, and the harness must be completely removed from the seat. Loose parts may be generated when disassembling for cleaning.
There is not a full picture of a child properly restrained in the child seat directly next to sizing information on the labeling. Supplemental sizing information is missing from the labels. Methods of installing this seat in this mode of use are not depicted on the labels. The seat belt path is not completely labeled. The warning against using a lap-only belt is given in text only (not illustrated).
The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location cannot be accessed while the child is secured in the seat.  No complete illustration of a child in the car seat is shown next to height/weight information. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",2.23629581642223,1,3,3,3,4
